,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,Male,,114,108,0,0,0,6,0,0,0,0,0,0,0,0,0
,Female,,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,All Genders,,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,All Genders,,"1,522","1,303",179,1,14,55,10,0,0,0,0,0,0,0,0
,Male,,"1,009",867,119,1,8,39,3,0,0,0,0,0,0,0,0
,Female,,513,436,60,0,6,16,7,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,All Genders,,955,902,42,1,14,0,0,0,0,0,0,0,0,0,0
,Male,,592,560,26,1,7,0,0,0,0,0,0,0,0,0,0
,Female,,363,342,16,0,7,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",All Genders,,603,490,118,0,0,0,8,0,0,0,0,0,0,0,0
,Male,,362,302,63,0,0,0,4,0,0,0,0,0,0,0,0
,Female,,241,188,55,0,0,0,4,0,0,0,0,0,0,0,0
TXCF-TX1 Cook Children's Medical Center,All Genders,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,All Genders,,71,31,28,0,0,14,0,0,0,0,0,0,0,0,0
,Male,,43,22,16,0,0,7,0,0,0,0,0,0,0,0,0
,
,Female,,28,9,12,0,0,7,0,0,0,0,0,0,0,0,0
TXCT-TX1 Seton Medical Center Austin,All Genders,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Male,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Female,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TXDC-TX1 Driscoll Children's Hospital,All Genders,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDL-TX1 Dell Children's Medical Center,All Genders,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Male,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Female,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,All Genders,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDR-TX1 Doctor's Hospital at Renaissance,All Genders,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
TXFW-TX1 Texas Health Harris Methodist Fort Worth Hospital,All Genders,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,All Genders,,268,258,0,2,7,7,0,0,0,0,0,0,0,0,0
,Male,,169,163,0,2,2,5,0,0,0,0,0,0,0,0,0
,Female,,99,95,0,0,5,2,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",All Genders,,315,225,33,0,5,55,3,1,0,0,0,0,0,0,0
,Male,,195,139,19,0,3,37,0,0,0,0,0,0,0,0,0
,Female,,120,86,14,0,2,18,3,1,0,0,0,0,0,0,0
TXHI-TX1 CHI St. Luke's Health Baylor College of Medicine Medical Center,All Genders,,"1,072",827,233,0,0,33,10,0,0,0,0,0,0,0,0
,Male,,661,527,126,0,0,27,3,0,0,0,0,0,0,0,0
,Female,,411,300,107,0,0,6,7,0,0,0,0,0,0,0,0
TXHS-TX1 Methodist Specialty and Transplant Hospital,All Genders,,"1,704","1,545",150,9,8,20,0,0,0,0,0,0,0,0,0
,Male,,"1,099","1,001",91,3,3,17,0,0,0,0,0,0,0,0,0
,Female,,605,544,59,6,5,3,0,0,0,0,0,0,0,0,0
TXJS-TX1 University of Texas Medical Branch at Galveston,All Genders,,535,470,60,2,0,11,3,0,0,0,0,0,0,0,0
,Male,,338,308,30,1,0,5,1,0,0,0,0,0,0,0,0
,Female,,197,162,30,1,0,6,2,0,0,0,0,0,0,0,0
TXLP-TX1 Las Palmas Medical Center,All Genders,,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
TXMC-TX1 Methodist Dallas Medical Center,All Genders,,568,494,70,1,7,0,0,0,0,0,1,0,0,0,0
,Male,,358,312,43,1,5,0,0,0,0,0,1,0,0,0,0
,Female,,210,182,27,0,2,0,0,0,0,0,0,0,0,0,0
TXMH-TX1 Houston Methodist Hospital,All Genders,,"1,766","1,359",370,10,28,63,19,3,0,0,0,0,0,0,0
,
,Male,,"1,040",795,220,7,10,50,6,2,0,0,0,0,0,0,0
,Female,,726,564,150,3,18,13,13,1,0,0,0,0,0,0,0
TXPL-TX1 Medical City Fort Worth,All Genders,,146,145,0,0,4,0,0,0,0,0,0,0,0,0,0
,Male,,94,93,0,0,2,0,0,0,0,0,0,0,0,0,0
,Female,,52,52,0,0,2,0,0,0,0,0,0,0,0,0,0
TXPM-TX1 Parkland Health and Hospital System,All Genders,,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
TXRM-TX1 Christus Santa Rosa Hospital Medical Center,All Genders,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,All Genders,,733,553,134,0,0,48,20,4,0,0,0,0,0,0,0
,Male,,426,326,75,0,0,33,9,2,0,0,0,0,0,0,0
,Female,,307,227,59,0,0,15,11,2,0,0,0,0,0,0,0
TXSW-TX1 Scott and White Memorial Hospital,All Genders,,221,207,0,5,6,5,0,0,0,0,0,0,0,0,0
,Male,,131,123,0,4,2,2,0,0,0,0,0,0,0,0,0
,Female,,90,84,0,1,4,3,0,0,0,0,0,0,0,0,0
TXTC-TX1 Texas Children's Hospital,All Genders,,119,52,21,0,0,46,2,0,0,0,0,0,0,0,0
,Male,,62,29,7,0,0,26,0,0,0,0,0,0,0,0,0
,Female,,57,23,14,0,0,20,2,0,0,0,0,0,0,0,0
TXTX-TX1 Baylor University Medical Center,All Genders,,"1,102","1,002",52,1,14,27,15,0,0,0,0,0,0,0,0
,Male,,676,615,34,1,7,20,5,0,0,0,0,0,0,0,0
,Female,,426,387,18,0,7,7,10,0,0,0,0,0,0,0,0
TXTY-TX1 East Texas Medical Center,All Genders,,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
TXUC-TX1 University Children’s Health,All Genders,,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
TXVA-TX1 Michael E. DeBakey VA Medical Center,All Genders,,396,362,37,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,372,341,34,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,24,21,3,0,0,0,0,0,0,0,0,0,0,0,0
TXWH-TX1 Wilford Hall Medical Center,All Genders,,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0
,Male,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,Female,,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
UTLD-TX1 Intermountain Medical Center,All Genders,,425,303,102,0,7,18,0,0,0,0,0,0,0,0,0
,Male,,257,195,47,0,5,12,0,0,0,0,0,0,0,0,0
,Female,,168,108,55,0,2,6,0,0,0,0,0,0,0,0,0
UTMC-TX1 University of Utah Medical Center,All Genders,,334,238,59,2,4,32,2,0,0,0,0,0,0,0,0
,Male,,198,137,33,1,1,25,2,0,0,0,0,0,0,0,0
,Female,,136,101,26,1,3,7,0,0,0,0,0,0,0,0,0
UTPC-TX1 Primary Children's Hospital,All Genders,,31,15,7,0,0,9,0,0,0,0,0,0,0,0,0
,
,Male,,14,6,3,0,0,5,0,0,0,0,0,0,0,0,0
,Female,,17,9,4,0,0,4,0,0,0,0,0,0,0,0,0
VACH-TX1 Children's Hospital of the King's Daughters,All Genders,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
VAFH-TX1 Inova Fairfax Hospital,All Genders,,483,428,0,3,2,42,16,1,0,0,0,0,0,0,0
,Male,,323,282,0,2,2,34,10,0,0,0,0,0,0,0,0
,Female,,160,146,0,1,0,8,6,1,0,0,0,0,0,0,0
VAHD-TX1 Henrico Doctors' Hospital,All Genders,,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"VAMC-TX1 VCU Health System Authority, VCUMC",All Genders,,730,600,90,5,18,35,0,0,0,0,0,0,0,0,0
,Male,,440,357,55,2,8,30,0,0,0,0,0,0,0,0,0
,Female,,290,243,35,3,10,5,0,0,0,0,0,0,0,0,0
VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,All Genders,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Male,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
VANG-TX1 Sentara Norfolk General Hospital,All Genders,,456,424,0,3,4,31,0,0,0,0,0,0,0,0,0
,Male,,261,234,0,3,1,24,0,0,0,0,0,0,0,0,0
,Female,,195,190,0,0,3,7,0,0,0,0,0,0,0,0,0
VAUV-TX1 University of Virginia Health Sciences Center,All Genders,,684,560,63,21,23,37,9,0,0,0,0,0,0,0,0
,Male,,429,352,38,11,14,29,6,0,0,0,0,0,0,0,0
,Female,,255,208,25,10,9,8,3,0,0,0,0,0,0,0,0
VTMC-TX1 The University of Vermont Medical Center,All Genders,,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
WACH-TX1 Seattle Children's Hospital,All Genders,,90,51,18,0,0,13,0,0,10,0,0,0,0,0,0
,Male,,59,34,12,0,0,8,0,0,6,0,0,0,0,0,0
,Female,,31,17,6,0,0,5,0,0,4,0,0,0,0,0,0
WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,All Genders,,238,212,0,0,3,24,0,0,0,0,0,0,0,0,0
,Male,,150,128,0,0,3,20,0,0,0,0,0,0,0,0,0
,Female,,88,84,0,0,0,4,0,0,0,0,0,0,0,0,0
WASM-TX1 Swedish Medical Center,All Genders,,511,451,47,3,15,0,0,0,0,0,0,0,0,0,0
,Male,,295,260,29,1,9,0,0,0,0,0,0,0,0,0,0
,Female,,216,191,18,2,6,0,0,0,0,0,0,0,0,0,0
WAUW-TX1 University of Washington Medical Center,All Genders,,691,481,129,0,22,36,29,0,2,0,0,0,0,0,0
,Male,,404,289,75,0,10,27,9,0,0,0,0,0,0,0,0
,Female,,287,192,54,0,12,9,20,0,2,0,0,0,0,0,0
WAVM-TX1 Virginia Mason Medical Center,All Genders,,286,274,0,2,10,0,0,0,0,0,0,0,0,0,0
,Male,,169,164,0,0,5,0,0,0,0,0,0,0,0,0,0
,Female,,117,110,0,2,5,0,0,0,0,0,0,0,0,0,0
WICH-TX1 Children's Hospital of Wisconsin,All Genders,,36,17,9,0,0,11,0,0,0,0,0,0,0,0,0
,
,Male,,25,13,5,0,0,8,0,0,0,0,0,0,0,0,0
,Female,,11,4,4,0,0,3,0,0,0,0,0,0,0,0,0
WISE-TX1 Froedtert Memorial Lutheran Hospital,All Genders,,552,429,107,0,7,23,4,0,0,0,0,0,0,0,0
,Male,,327,246,68,0,4,19,2,0,0,0,0,0,0,0,0
,Female,,225,183,39,0,3,4,2,0,0,0,0,0,0,0,0
WISL-TX1 Aurora St. Luke's Medical Center,All Genders,,247,164,71,0,6,19,0,0,0,0,0,0,0,0,0
,Male,,143,98,37,0,3,16,0,0,0,0,0,0,0,0,0
,Female,,104,66,34,0,3,3,0,0,0,0,0,0,0,0,0
WIUW-TX1 University of Wisconsin Hospital and Clinics,All Genders,,848,736,84,14,19,9,2,0,0,0,0,0,0,0,0
,Male,,540,472,56,3,7,8,1,0,0,0,0,0,0,0,0
,Female,,308,264,28,11,12,1,1,0,0,0,0,0,0,0,0
WVCA-TX1 Charleston Area Medical Center,All Genders,,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,Female,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
WVWU-TX1 West Virginia University Hospitals Inc.,All Genders,,42,41,0,0,0,1,0,0,0,0,0,0,0,0,0
,Male,,25,24,0,0,0,1,0,0,0,0,0,0,0,0,0
,Female,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
