,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
FLMR-TX1 Memorial Regional Hospital,All Types,,97,84,0,0,0,13,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Active-Medically urgent,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
FLSH-TX1 Ascension Sacred Heart Pensacola,All Types,,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
FLSL-TX1 Mayo Clinic Florida,All Types,,987,842,70,8,23,34,20,1,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 2,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 5,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,
,Adult Status 6,,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,11,0,0,0,0,0,11,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,505,489,0,2,14,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,368,353,0,6,9,0,0,0,0,0,0,0,0,0,0
FLTG-TX1 Tampa General Hospital,All Types,,996,835,119,0,17,26,15,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
,Adult Status 6,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,588,579,0,0,11,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,262,256,0,0,6,0,0,0,0,0,0,0,0,0,0
FLUF-TX1 UF Health Shands Hospital,All Types,,621,521,33,1,12,65,10,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 2,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 4,,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,
,Lung/Heart-Lung: Lung Allocation Score >=50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,224,220,0,1,6,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,301,301,0,0,6,0,0,0,0,0,0,0,0,0,0
GAEH-TX1 Children's Healthcare of Atlanta at Egleston,All Types,,56,42,9,0,0,5,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
GAEM-TX1 Emory University Hospital,All Types,,"2,226","2,022",145,2,10,66,5,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Adult Status 2,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 3,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Adult Status 4,,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0
,Adult Status 6,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,"1,824","1,824",0,1,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,200,198,0,1,3,0,0,0,0,0,0,0,0,0,0
"GAMC-TX1 AU Medical Center, Inc.",All Types,,668,662,0,1,10,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,373,368,0,1,6,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,295,294,0,0,4,0,0,0,0,0,0,0,0,0,0
GAPH-TX1 Piedmont Hospital,All Types,,"1,490","1,302",178,2,15,19,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,766,766,0,0,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,539,536,0,2,8,0,0,0,0,0,0,0,0,0,0
HIQM-TX1 The Queen's Medical Center,All Types,,348,326,22,0,0,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0
IAIM-TX1 Iowa Methodist Medical Center,All Types,,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0
IAIV-TX1 University of Iowa Hospitals and Clinics Transplant Programs,All Types,,351,274,35,0,10,23,10,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,203,195,0,0,8,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,81,79,0,0,2,0,0,0,0,0,0,0,0,0,0
IAMH-TX1 MercyOne Des Moines Transplant Center,All Types,,14,8,0,2,4,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,10,6,0,1,3,0,0,0,0,0,0,0,0,0,0
IAVA-TX1 The Iowa City VA Health Care System,All Types,,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
ILCH-TX1 Advocate Christ Medical Center,All Types,,298,246,0,0,0,55,0,0,0,0,0,0,0,0,0
,
,Heart Status 7 (Inactive),,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 3,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Adult Status 4,,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0
,Adult Status 5,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 6,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
ILCM-TX1 Ann & Robert H. Lurie Children's Hospital of Chicago,All Types,,91,46,6,0,0,32,0,0,7,0,0,0,0,0,0
,Liver MELD / PELD <15,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Heart Status 2,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
,Adult Status 4,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Intestine Status 1,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,Intestine Temporarily inactive,,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEH-TX1 Evanston Hospital,All Types,,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
ILLU-TX1 Loyola University Medical Center,All Types,,483,358,50,6,14,29,36,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 4,,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,Adult Status 6,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,167,165,0,0,2,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,207,193,0,6,12,0,0,0,0,0,0,0,0,0,0
ILMM-TX1 Memorial Medical Center,All Types,,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,Kidney/Pancreas/Kidney-Pancreas: Active,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
ILNM-TX1 Northwestern Memorial Hospital,All Types,,"1,011",862,70,13,33,41,5,1,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,424,415,0,1,11,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,480,447,0,12,22,0,0,0,0,0,0,0,0,0,0
ILPL-TX1 Rush University Medical Center,All Types,,419,400,19,20,16,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,324,322,0,2,13,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,93,78,0,18,3,0,0,0,0,0,0,0,0,0,0
ILSF-TX1 OSF Saint Francis Medical Center,All Types,,292,287,0,2,7,3,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,144,144,0,0,3,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,145,143,0,2,4,0,0,0,0,0,0,0,0,0,0
ILUC-TX1 University of Chicago Medical Center,All Types,,578,502,37,21,7,14,4,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,275,273,0,0,2,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,254,229,0,21,5,0,0,0,0,0,0,0,0,0,0
ILUI-TX1 University of Illinois Medical Center,All Types,,613,549,62,2,12,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,490,483,0,0,8,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,72,66,0,2,4,0,0,0,0,0,0,0,0,0,0
ILVA-TX1 Edward Hines Jr. Veterans Administration Medical Center,All Types,,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INIM-TX1 Indiana University Health,All Types,,747,639,86,19,19,25,2,0,17,0,0,0,0,0,0
,Liver Status 7 (Inactive),,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
,Adult Status 6,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,
,Intestine Status 1,,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0
,Intestine Temporarily inactive,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,294,281,0,13,9,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,364,358,0,6,10,0,0,0,0,0,0,0,0,0,0
INLH-TX1 Lutheran Hospital of Fort Wayne,All Types,,31,27,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 4,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
INSV-TX1 Ascension St. Vincent Hospital,All Types,,246,201,0,0,0,55,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0
