,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
MOUM-TX1 University of Missouri Hospital and Clinics,Kansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MOUM-TX1 University of Missouri Hospital and Clinics,Missouri,,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
MOUM-TX1 University of Missouri Hospital and Clinics,State unassigned,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,All Patient States,,945,899,32,0,6,19,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,Alabama,,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,Louisiana,,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,Mississippi,,809,764,31,0,6,19,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,Tennessee,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,All Patient States,,702,685,0,35,29,11,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,North Carolina,,630,617,0,32,27,8,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,South Carolina,,23,22,0,0,0,1,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Tennessee,,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,Virginia,,33,31,0,2,2,2,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,West Virginia,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,All Patient States,,703,569,108,0,18,24,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,Georgia,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,Michigan,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,North Carolina,,521,423,75,0,16,19,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,South Carolina,,177,143,29,0,2,5,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,Tennessee,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,Virginia,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,All Patient States,,711,627,36,5,7,37,10,1,5,1,0,0,0,1,0
NCDU-TX1 Duke University Hospital,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Delaware,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Georgia,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Maine,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Maryland,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,North Carolina,,605,542,23,3,7,30,5,0,3,1,0,0,0,1,0
NCDU-TX1 Duke University Hospital,South Carolina,,48,40,5,1,0,1,3,0,1,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Tennessee,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Texas,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,Virginia,,35,26,5,0,0,4,1,1,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,West Virginia,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NCEC-TX1 Vidant Medical Center,All Patient States,,395,376,0,3,18,0,0,0,0,0,0,0,0,0,0
NCEC-TX1 Vidant Medical Center,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCEC-TX1 Vidant Medical Center,North Carolina,,393,374,0,3,18,0,0,0,0,0,0,0,0,0,0
NCEC-TX1 Vidant Medical Center,South Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,All Patient States,,844,773,30,4,14,22,9,1,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,North Carolina,,819,750,28,4,14,22,9,1,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,North Dakota,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,South Carolina,,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,Virginia,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,All Patient States,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,Montana,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,North Dakota,,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,South Dakota,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,All Patient States,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,Minnesota,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,North Dakota,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,South Dakota,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NECH-TX1 Children's Hospital & Medical Center,All Patient States,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
NECH-TX1 Children's Hospital & Medical Center,Iowa,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NECH-TX1 Children's Hospital & Medical Center,Nebraska,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,All Patient States,,304,182,92,11,1,33,1,0,17,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Alabama,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Arizona,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,California,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Colorado,,6,5,1,1,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Georgia,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Illinois,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Iowa,,43,16,20,0,0,7,1,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Kansas,,4,1,2,1,0,2,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Louisiana,,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Michigan,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Missouri,,12,2,8,1,0,1,0,0,2,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Nebraska,,198,135,45,1,0,23,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Nevada,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,New York,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Oklahoma,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Rhode Island,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,South Dakota,,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Texas,,6,1,5,4,0,0,0,0,4,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Wisconsin,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,Wyoming,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,All Patient States,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,Maine,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,New Hampshire,,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,New York,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,Vermont,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
NJBI-TX1 Newark Beth Israel Medical Center,All Patient States,,37,0,0,0,0,26,11,0,0,0,0,0,0,0,0
NJBI-TX1 Newark Beth Israel Medical Center,New Jersey,,37,0,0,0,0,26,11,0,0,0,0,0,0,0,0
NJHK-TX1 Hackensack University Medical Center,All Patient States,,227,219,0,5,5,0,0,0,0,0,0,0,0,0,0
NJHK-TX1 Hackensack University Medical Center,New Jersey,,172,164,0,5,5,0,0,0,0,0,0,0,0,0,0
NJHK-TX1 Hackensack University Medical Center,New York,,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
NJHK-TX1 Hackensack University Medical Center,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,All Patient States,,384,307,70,2,11,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,Delaware,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,New Jersey,,367,291,70,2,10,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,Pennsylvania,,15,14,0,0,1,0,0,0,0,0,0,0,0,0,0
NJRW-TX1 Robert Wood Johnson University Hospital,All Patient States,,289,270,0,1,6,12,0,0,0,0,0,0,0,0,0
NJRW-TX1 Robert Wood Johnson University Hospital,New Jersey,,272,255,0,0,5,12,0,0,0,0,0,0,0,0,0
NJRW-TX1 Robert Wood Johnson University Hospital,New York,,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0
NJRW-TX1 Robert Wood Johnson University Hospital,Pennsylvania,,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,All Patient States,,"1,559","1,538",0,5,16,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Delaware,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,New Hampshire,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,New Jersey,,"1,465","1,445",0,5,15,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,New York,,63,62,0,0,1,0,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,Pennsylvania,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NJUH-TX1 University Hospital,All Patient States,,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0
NJUH-TX1 University Hospital,New Jersey,,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
NJUH-TX1 University Hospital,New York,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NJUH-TX1 University Hospital,Pennsylvania,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",All Patient States,,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",Arizona,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",Nebraska,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",New Mexico,,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",Utah,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,All Patient States,,327,324,0,2,3,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,Arizona,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,Colorado,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,New Mexico,,320,317,0,2,3,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NVUM-TX1 University Medical Center of Southern Nevada,All Patient States,,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
NVUM-TX1 University Medical Center of Southern Nevada,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NVUM-TX1 University Medical Center of Southern Nevada,California,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NVUM-TX1 University Medical Center of Southern Nevada,Nevada,,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,All Patient States,,176,172,0,4,4,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,New Jersey,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,New York,,169,165,0,4,4,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,Vermont,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCC-TX1 Long Island Jewish Medical Center-Cohen Children's Medical Center,All Patient States,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCC-TX1 Long Island Jewish Medical Center-Cohen Children's Medical Center,New York,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,All Patient States,,957,606,145,37,13,120,70,1,2,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Connecticut,,35,20,3,3,2,3,6,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Delaware,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Florida,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Illinois,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Massachusetts,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,New Jersey,,136,71,35,4,0,23,7,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,New York,,763,500,101,28,11,92,57,1,1,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Pennsylvania,,9,7,0,1,0,1,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,State unassigned,,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,Vermont,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"NYDS-TX1 State University of New York, Downstate Medical Center",All Patient States,,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYDS-TX1 State University of New York, Downstate Medical Center",New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYDS-TX1 State University of New York, Downstate Medical Center",New York,,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,All Patient States,,186,185,0,2,8,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,New York,,182,182,0,1,8,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,Pennsylvania,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",All Patient States,,528,434,66,7,8,29,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",New York,,519,430,62,7,8,28,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",Pennsylvania,,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",State unassigned,,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,All Patient States,,"1,261","1,127",48,38,43,39,27,1,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,California,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Connecticut,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Florida,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Kentucky,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,New Jersey,,17,9,6,0,0,1,2,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,New Mexico,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,New York,,"1,224","1,103",41,37,43,36,24,1,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Pennsylvania,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,Vermont,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,All Patient States,,"2,175","1,821",272,46,27,87,0,0,5,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Connecticut,,10,5,4,0,0,0,0,0,1,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Georgia,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Massachusetts,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,New Jersey,,108,64,33,7,2,8,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,New Mexico,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,New York,,"2,040","1,740",232,39,25,77,0,0,4,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,Puerto Rico,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,South Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNS-TX1 North Shore University Hospital/Northwell Health,All Patient States,,476,431,23,0,0,22,0,0,0,0,0,0,0,0,0
NYNS-TX1 North Shore University Hospital/Northwell Health,New Jersey,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NYNS-TX1 North Shore University Hospital/Northwell Health,New York,,473,429,22,0,0,22,0,0,0,0,0,0,0,0,0
NYNS-TX1 North Shore University Hospital/Northwell Health,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,All Patient States,,"1,129","1,059",62,9,17,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Connecticut,,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Florida,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Maine,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,New Jersey,,60,48,12,0,1,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,New York,,"1,035",982,45,9,16,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Pennsylvania,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,South Carolina,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,Vermont,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,All Patient States,,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,New York,,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,All Patient States,,717,579,112,4,14,20,12,1,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,Arizona,,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,Connecticut,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,Delaware,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,District of Columbia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
