,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,0,,429,427,0,2,10,0,0,0,0,0,0,0,0,0,0
,1-19,,118,118,0,0,3,0,0,0,0,0,0,0,0,0,0
,20-79,,112,110,0,2,5,0,0,0,0,0,0,0,0,0,0
,
,80-97,,46,46,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,170,0,88,0,0,71,11,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,All CPRA,,155,151,0,0,0,4,0,0,0,0,0,0,0,0,0
,0,,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MNCM-TX1 Children's Minnesota,All CPRA,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,NA,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MNHC-TX1 Hennepin County Medical Center,All CPRA,,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),All CPRA,,"1,089",870,93,43,45,67,29,7,0,0,0,0,1,0,0
,0,,581,552,0,28,30,0,0,0,0,0,0,0,1,0,0
,1-19,,85,83,0,2,6,0,0,0,0,0,0,0,0,0,0
,20-79,,137,128,0,9,4,0,0,0,0,0,0,0,0,0,0
,80-97,,68,66,0,2,4,0,0,0,0,0,0,0,0,0,0
,98-100,,43,41,0,2,1,0,0,0,0,0,0,0,0,0,0
,NA,,182,0,93,0,0,67,29,7,0,0,0,0,0,0,0
"MNUM-TX1 University of Minnesota Medical Center, Fairview",All CPRA,,"1,055",809,97,88,116,40,33,0,0,0,0,0,0,0,0
,0,,163,153,0,11,28,0,0,0,0,0,0,0,0,0,0
,1-19,,200,188,0,12,29,0,0,0,0,0,0,0,0,0,0
,20-79,,349,323,0,27,44,0,0,0,0,0,0,0,0,0,0
,80-97,,80,67,0,13,6,0,0,0,0,0,0,0,0,0,0
,98-100,,101,78,0,25,9,0,0,0,0,0,0,0,0,0,0
,NA,,170,0,97,0,0,40,33,0,0,0,0,0,0,0,0
MOBH-TX1 Barnes-Jewish Hospital,All CPRA,,848,746,44,2,19,24,14,4,0,0,0,0,0,0,0
,0,,397,386,0,1,10,0,0,0,0,0,0,0,0,0,0
,1-19,,94,90,0,1,3,0,0,0,0,0,0,0,0,0,0
,20-79,,144,139,0,0,5,0,0,0,0,0,0,0,0,0,0
,80-97,,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,67,66,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,86,0,44,0,0,24,14,4,0,0,0,0,0,0,0
MOCG-TX1 Cardinal Glennon Children's Hospital,All CPRA,,18,5,4,0,0,9,0,0,0,0,0,0,0,0,0
,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,13,0,4,0,0,9,0,0,0,0,0,0,0,0,0
MOCH-TX1 St. Louis Children's Hospital at Washington University Medical Center,All CPRA,,23,6,8,0,0,9,4,1,0,0,0,0,0,0,0
,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,18,0,8,0,0,9,4,1,0,0,0,0,0,0,0
MOCM-TX1 Children's Mercy Hospital,All CPRA,,62,58,0,0,0,4,0,0,0,0,0,0,0,0,0
,0,,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MODU-TX1 DePaul Health Center,All CPRA,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MOJM-TX1 St Johns Mercy Medical Center,All CPRA,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLH-TX1 St Luke's Hospital of Kansas City,All CPRA,,265,220,31,0,0,15,0,0,0,0,0,0,0,0,0
,0,,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,46,0,31,0,0,15,0,0,0,0,0,0,0,0,0
MORH-TX1 Research Medical Center,All CPRA,,138,135,0,0,3,0,0,0,0,0,0,0,0,0,0
,0,,97,95,0,0,2,0,0,0,0,0,0,0,0,0,0
,1-19,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,23,22,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MOSL-TX1 SSM Health Saint Louis University Hospital,All CPRA,,171,139,30,0,2,0,0,0,0,0,0,0,0,0,0
,0,,94,93,0,0,1,0,0,0,0,0,0,0,0,0,0
,1-19,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,22,21,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0
MOUM-TX1 University of Missouri Hospital and Clinics,All CPRA,,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,0,,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,All CPRA,,945,899,32,0,6,19,0,0,0,0,0,0,0,0,0
,0,,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,200,199,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,258,257,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,78,78,0,0,2,0,0,0,0,0,0,0,0,0,0
,98-100,,122,122,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,51,0,32,0,0,19,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,All CPRA,,702,685,0,35,29,11,0,0,0,0,0,0,0,0,0
,0,,503,499,0,28,24,0,0,0,0,0,0,0,0,0,0
,1-19,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,83,82,0,2,1,0,0,0,0,0,0,0,0,0,0
,80-97,,28,27,0,4,3,0,0,0,0,0,0,0,0,0,0
,98-100,,46,46,0,1,1,0,0,0,0,0,0,0,0,0,0
,NA,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,All CPRA,,703,569,108,0,18,24,0,0,0,0,0,0,0,0,0
,0,,151,148,0,0,4,0,0,0,0,0,0,0,0,0,0
,1-19,,106,102,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,195,187,0,0,9,0,0,0,0,0,0,0,0,0,0
,80-97,,56,55,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,132,0,108,0,0,24,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,All CPRA,,711,627,36,5,7,37,10,1,5,1,0,0,0,1,0
,0,,406,402,0,2,5,0,0,0,0,1,0,0,0,0,0
,1-19,,61,59,0,2,0,0,0,0,0,0,0,0,0,0,0
,20-79,,85,85,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,32,31,0,0,0,0,0,0,0,0,0,0,0,1,0
,98-100,,51,50,0,1,1,0,0,0,0,0,0,0,0,0,0
,NA,,85,0,36,0,0,37,10,1,5,0,0,0,0,0,0
NCEC-TX1 Vidant Medical Center,All CPRA,,395,376,0,3,18,0,0,0,0,0,0,0,0,0,0
,0,,93,87,0,0,6,0,0,0,0,0,0,0,0,0,0
,1-19,,82,77,0,1,6,0,0,0,0,0,0,0,0,0,0
,20-79,,148,143,0,2,3,0,0,0,0,0,0,0,0,0,0
,80-97,,32,31,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,40,38,0,0,2,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,All CPRA,,844,773,30,4,14,22,9,1,0,0,0,0,0,0,0
,0,,561,548,0,3,11,0,0,0,0,0,0,0,0,0,0
,
,1-19,,57,56,0,1,0,0,0,0,0,0,0,0,0,0,0
,20-79,,94,93,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,42,41,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,59,0,30,0,0,22,9,1,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,All CPRA,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,All CPRA,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NECH-TX1 Children's Hospital & Medical Center,All CPRA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,NA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,All CPRA,,304,182,92,11,1,33,1,0,17,0,0,0,0,0,0
,0,,136,125,0,11,1,0,0,0,0,0,0,0,0,0,0
,1-19,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,131,0,92,0,0,33,1,0,17,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,All CPRA,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NJBI-TX1 Newark Beth Israel Medical Center,All CPRA,,37,0,0,0,0,26,11,0,0,0,0,0,0,0,0
,NA,,37,0,0,0,0,26,11,0,0,0,0,0,0,0,0
NJHK-TX1 Hackensack University Medical Center,All CPRA,,227,219,0,5,5,0,0,0,0,0,0,0,0,0,0
,0,,141,136,0,3,4,0,0,0,0,0,0,0,0,0,0
,1-19,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,43,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,16,14,0,2,0,0,0,0,0,0,0,0,0,0,0
,98-100,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NJLL-TX1 Virtua Our Lady of Lourdes Hospital,All CPRA,,384,307,70,2,11,0,0,0,0,0,0,0,0,0,0
,
,0,,215,212,0,0,3,0,0,0,0,0,0,0,0,0,0
,1-19,,37,35,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,36,33,0,1,2,0,0,0,0,0,0,0,0,0,0
,80-97,,19,16,0,1,2,0,0,0,0,0,0,0,0,0,0
,98-100,,13,11,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0
NJRW-TX1 Robert Wood Johnson University Hospital,All CPRA,,289,270,0,1,6,12,0,0,0,0,0,0,0,0,0
,0,,183,178,0,1,4,0,0,0,0,0,0,0,0,0,0
,1-19,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,40,38,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
NJSB-TX1 Saint Barnabas Medical Center,All CPRA,,"1,559","1,538",0,5,16,0,0,0,0,0,0,0,0,0,0
,0,,"1,020","1,002",0,5,13,0,0,0,0,0,0,0,0,0,0
,1-19,,166,165,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,197,196,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,99,98,0,0,1,0,0,0,0,0,0,0,0,0,0
NJUH-TX1 University Hospital,All CPRA,,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0
"NMAQ-TX1 University Hospital, University of New Mexico Health Sciences Center",All CPRA,,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NMPH-TX1 Presbyterian Hospital,All CPRA,,327,324,0,2,3,0,0,0,0,0,0,0,0,0,0
,0,,258,255,0,2,3,0,0,0,0,0,0,0,0,0,0
,1-19,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NVUM-TX1 University Medical Center of Southern Nevada,All CPRA,,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
NYAM-TX1 Albany Medical Center Hospital,All CPRA,,176,172,0,4,4,0,0,0,0,0,0,0,0,0,0
,0,,90,87,0,3,3,0,0,0,0,0,0,0,0,0,0
,
,1-19,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,31,30,0,1,1,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCC-TX1 Long Island Jewish Medical Center-Cohen Children's Medical Center,All CPRA,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCP-TX1 NY Presbyterian Hospital/Columbia Univ. Medical Center,All CPRA,,957,606,145,37,13,120,70,1,2,0,0,0,0,0,0
,0,,468,434,0,31,8,0,0,0,0,0,0,0,0,0,0
,1-19,,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,60,57,0,2,4,0,0,0,0,0,0,0,0,0,0
,80-97,,46,45,0,2,1,0,0,0,0,0,0,0,0,0,0
,98-100,,36,34,0,2,0,0,0,0,0,0,0,0,0,0,0
,NA,,332,0,145,0,0,120,70,1,2,0,0,0,0,0,0
"NYDS-TX1 State University of New York, Downstate Medical Center",All CPRA,,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NYEC-TX1 Erie County Medical Center,All CPRA,,186,185,0,2,8,0,0,0,0,0,0,0,0,0,0
,0,,100,100,0,0,5,0,0,0,0,0,0,0,0,0,0
,1-19,,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,22,21,0,1,0,0,0,0,0,0,0,0,0,0,0
,80-97,,21,21,0,1,2,0,0,0,0,0,0,0,0,0,0
,98-100,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYFL-TX1 Strong Memorial Hospital, University of Rochester Medical Center",All CPRA,,528,434,66,7,8,29,0,0,0,0,0,0,0,0,0
,0,,326,321,0,5,8,0,0,0,0,0,0,0,0,0,0
,1-19,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,43,0,1,0,0,0,0,0,0,0,0,0,0,0
,80-97,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,23,22,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,95,0,66,0,0,29,0,0,0,0,0,0,0,0,0
NYMA-TX1 Montefiore Medical Center,All CPRA,,"1,261","1,127",48,38,43,39,27,1,0,0,0,0,0,0,0
,0,,833,808,0,30,32,0,0,0,0,0,0,0,0,0,0
,1-19,,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,142,139,0,2,5,0,0,0,0,0,0,0,0,0,0
,80-97,,61,58,0,4,5,0,0,0,0,0,0,0,0,0,0
,98-100,,60,59,0,2,1,0,0,0,0,0,0,0,0,0,0
,NA,,110,0,48,0,0,39,27,1,0,0,0,0,0,0,0
NYMS-TX1 Mount Sinai Medical Center,All CPRA,,"2,175","1,821",272,46,27,87,0,0,5,0,0,0,0,0,0
,0,,"1,516","1,497",0,40,23,0,0,0,0,0,0,0,0,0,0
,
,1-19,,56,55,0,1,0,0,0,0,0,0,0,0,0,0,0
,20-79,,173,172,0,4,3,0,0,0,0,0,0,0,0,0,0
,80-97,,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,34,34,0,1,1,0,0,0,0,0,0,0,0,0,0
,NA,,363,0,272,0,0,87,0,0,5,0,0,0,0,0,0
NYNS-TX1 North Shore University Hospital/Northwell Health,All CPRA,,476,431,23,0,0,22,0,0,0,0,0,0,0,0,0
,0,,336,336,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,45,0,23,0,0,22,0,0,0,0,0,0,0,0,0
NYNY-TX1 New York-Presbyterian Hospital/Weill Cornell Medical Center,All CPRA,,"1,129","1,059",62,9,17,0,0,0,0,0,0,0,0,0,0
,0,,761,755,0,6,11,0,0,0,0,0,0,0,0,0,0
,1-19,,93,92,0,1,1,0,0,0,0,0,0,0,0,0,0
,20-79,,129,127,0,2,3,0,0,0,0,0,0,0,0,0,0
,80-97,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,44,44,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0
NYSB-TX1 University Hospital of State University of New York at Stony Brook,All CPRA,,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NYUC-TX1 New York University Medical Center,All CPRA,,717,579,112,4,14,20,12,1,0,0,0,0,0,0,0
,0,,460,457,0,3,13,0,0,0,0,0,0,0,0,0,0
,1-19,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,27,26,0,1,0,0,0,0,0,0,0,0,0,0,0
,98-100,,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,143,0,112,0,0,20,12,1,0,0,0,0,0,0,0
NYUM-TX1 State University of New York Upstate Medical University,All CPRA,,330,308,0,21,11,0,0,0,0,0,0,0,0,0,0
,0,,127,122,0,5,6,0,0,0,0,0,0,0,0,0,0
,1-19,,69,62,0,7,2,0,0,0,0,0,0,0,0,0,0
,20-79,,82,73,0,8,2,0,0,0,0,0,0,0,0,0,0
,80-97,,26,25,0,1,1,0,0,0,0,0,0,0,0,0,0
,98-100,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
NYVA-TX1 James J. Peters VA Medical Center,All CPRA,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,98-100,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NYWC-TX1 Westchester Medical Center,All CPRA,,498,395,97,0,0,14,0,0,0,0,0,0,0,0,0
,0,,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,111,0,97,0,0,14,0,0,0,0,0,0,0,0,0
OHAC-TX1 Akron City Hospital,All CPRA,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OHCC-TX1 The Cleveland Clinic Foundation,All CPRA,,929,573,198,15,19,140,35,2,11,0,0,5,0,1,0
,0,,425,411,0,12,13,0,0,0,0,0,0,2,0,0,0
,1-19,,51,47,0,1,0,0,0,0,0,0,0,2,0,1,0
,20-79,,59,56,0,2,6,0,0,0,0,0,0,1,0,0,0
,80-97,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,371,0,198,0,0,140,35,2,11,0,0,0,0,0,0
OHCH-TX1 Nationwide Children's Hospital,All CPRA,,29,8,1,0,0,16,3,1,0,0,0,0,0,0,0
,0,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,21,0,1,0,0,16,3,1,0,0,0,0,0,0,0
OHCM-TX1 Children's Hospital Medical Center,All CPRA,,67,35,20,5,0,9,1,1,11,0,0,0,0,0,0
,0,,33,28,0,5,0,0,0,0,0,0,0,0,0,0,0
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,33,0,20,0,0,9,1,1,11,0,0,0,0,0,0
OHCO-TX1 University of Toledo Medical Center,All CPRA,,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
OHOU-TX1 Ohio State University Medical Center,All CPRA,,737,587,110,1,20,17,12,0,0,0,0,0,0,0,0
,0,,354,346,0,1,11,0,0,0,0,0,0,0,0,0,0
,1-19,,61,58,0,0,3,0,0,0,0,0,0,0,0,0,0
,20-79,,91,88,0,0,5,0,0,0,0,0,0,0,0,0,0
,80-97,,46,45,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,NA,,139,0,110,0,0,17,12,0,0,0,0,0,0,0,0
OHSE-TX1 St. Elizabeth Health Center,All CPRA,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OHTC-TX1 The Christ Hospital,All CPRA,,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
OHUC-TX1 University of Cincinnati  Medical Center,All CPRA,,411,302,90,10,13,11,0,0,0,0,0,0,0,0,0
,0,,122,117,0,2,5,0,0,0,0,0,0,0,0,0,0
,1-19,,40,37,0,3,2,0,0,0,0,0,0,0,0,0,0
,20-79,,68,67,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,35,33,0,1,3,0,0,0,0,0,0,0,0,0,0
,98-100,,51,48,0,4,2,0,0,0,0,0,0,0,0,0,0
,NA,,101,0,90,0,0,11,0,0,0,0,0,0,0,0,0
